f1_score,roc_auc,auprc
0.6451612903225806,0.988135593220339,0.9378174603174602
0.6896551724137931,0.971186440677966,0.85005328005328
0.6451612903225806,0.9915254237288136,0.9540404040404039
0.625,0.9779661016949153,0.8190262515262514
0.5263157894736842,0.9983050847457627,0.9909090909090909
0.6060606060606061,0.988135593220339,0.9187698412698412
0.6060606060606061,0.9932203389830508,0.9572979797979798
0.5405405405405406,0.983050847457627,0.8979292929292929
0.625,0.9813559322033899,0.8752888777888778
0.7142857142857143,0.9542372881355932,0.7986953242835595
0.5555555555555556,0.9932203389830508,0.9572979797979798
0.5555555555555556,0.9796610169491525,0.8899206349206349
0.6896551724137931,0.9728813559322034,0.8227960927960928
0.7142857142857143,0.9542372881355932,0.6456593406593406
0.5882352941176471,1.0,0.9999999999999999
0.625,0.988135593220339,0.932651515151515
0.5882352941176471,0.9491525423728814,0.8021428571428572
0.5714285714285714,0.9491525423728814,0.65243672993673
