run,f1_score,roc_auc,auprc
477,0.0,0.18305084745762712,0.09600369374109813
478,0.0,0.22203389830508474,0.09910365140860435
479,0.0,0.1711864406779661,0.09540166604258551
480,0.0,0.20169491525423727,0.09754628512012514
481,0.0,0.13559322033898305,0.09137450985936198
482,0.0,0.1711864406779661,0.09428490603151389
483,0.0,0.14745762711864405,0.09311521990846469
484,0.0,0.16779661016949152,0.09494084562180315
485,0.0,0.11694915254237288,0.08932992074057183
486,0.0,0.17627118644067796,0.09427312233049485
487,0.0,0.1559322033898305,0.09342005391922958
488,0.0,0.15932203389830507,0.09427575848209667
489,0.0,0.17457627118644067,0.09429490252986705
490,0.0,0.15762711864406775,0.09318896827749645
491,0.0,0.21694915254237288,0.09818108183057286
492,0.0,0.17796610169491528,0.09441440971715884
493,0.0,0.14915254237288134,0.0920137930707719
494,0.0,0.18983050847457628,0.09591153640754138
495,0.0,0.15423728813559323,0.09265287962185437
496,0.0,0.16610169491525423,0.0934774070615759
497,0.0,0.18813559322033896,0.09582176983648545
498,0.0,0.15423728813559323,0.09254812882971808
499,0.0,0.20169491525423727,0.09729503474533038
500,0.0,0.19322033898305085,0.0967344895761731
